423320,Slate and slate products merchant wholesalers
423320,"Stone, building or crushed, merchant wholesalers"
423320,Structural clay tile (except refractory and clay roofing tile) merchant wholesalers
423320,Stucco merchant wholesalers
423320,Terra cotta merchant wholesalers
423320,"Tile, structural clay (except refractory and clay roofing tile) merchant wholesalers"
423330,Asphalt felts and coatings merchant wholesalers
423330,Asphalt roofing shingles merchant wholesalers
423330,Ceramic and clay roofing materials merchant wholesalers
423330,Eavestroughing merchant wholesalers
423330,"Fascia, building (except wood), merchant wholesalers"
423330,Gutters and down spouts (except wood) merchant wholesalers
423330,House wrapping insulation materials merchant wholesalers
423330,Insulation materials (except wood) merchant wholesalers
423330,Roofing materials (except wood) merchant wholesalers
423330,Sheet metal roofing materials merchant wholesalers
423330,Shingles (except wood) merchant wholesalers
423330,Siding (except wood) merchant wholesalers
423330,"Soffit, building (except wood), merchant wholesalers"
423330,Solar reflective film merchant wholesalers
423330,Sound insulation merchant wholesalers
423330,Tarred felts merchant wholesalers
423330,"Thermal wrap, house, merchant wholesalers"
423330,Vinyl siding merchant wholesalers
423330,Weather stripping merchant wholesalers
423390,Architectural metalwork merchant wholesalers
423390,Awnings (except canvas) merchant wholesalers
423390,Bailey bridges merchant wholesalers
423390,"Bins, storage, merchant wholesalers"
423390,"Building materials, fiberglass (except insulation, roofing, siding), merchant wholesalers"
423390,Building paper merchant wholesalers
423390,"Buildings, prefabricated nonwood, merchant wholesalers"
423390,Ceiling tile merchant wholesalers
423390,Fencing (except wood) merchant wholesalers
423390,"Fencing and fencing accessories, wire, merchant wholesalers"
423390,"Fiberglass building materials (except insulation, roofing, siding) merchant wholesalers"
423390,Flat glass merchant wholesalers
423390,Gate and fence hardware merchant wholesalers
423390,"Glass, block and brick, merchant wholesalers"
423390,"Glass, plate, merchant wholesalers"
423390,Gypsum building products merchant wholesalers
423390,Iron and steel architectural shapes merchant wholesalers
423390,"Manufactured (i.e., mobile) homes merchant wholesalers"
423390,"Mastics, construction, merchant wholesalers"
423390,Metal buildings merchant wholesalers
423390,Ornamental ironwork merchant wholesalers
423390,"Paper, building, merchant wholesalers"
423390,Plate glass merchant wholesalers
423390,Prefabricated buildings (except wood) merchant wholesalers
423390,Septic tanks (except concrete) merchant wholesalers
423390,"Silt fence and other fabrics (e.g., for erosion control) merchant wholesalers"
423390,Storage bins merchant wholesalers
423390,"Structural assemblies, prefabricated (except wood), merchant wholesalers"
423390,Wire fencing and fencing accessories merchant wholesalers
423410,Camcorders (except household-type) merchant wholesalers
423410,"Camera equipment and supplies, photographic, merchant wholesalers"
423410,"Cameras, television, merchant wholesalers"
423410,"Cameras, video (except household-type), merchant wholesalers"
423410,Charged coupled devices (CCD) merchant wholesalers
423410,"Developing apparatus, photographic, merchant wholesalers"
423410,Film developing equipment merchant wholesalers
423410,Film finishing equipment merchant wholesalers
423410,"Film, camera, merchant wholesalers"
423410,"Film, photographic, merchant wholesalers"
423410,Identity recorders merchant wholesalers
423410,"Motion picture cameras, equipment, and supplies merchant wholesalers"
423410,Photofinishing equipment merchant wholesalers
423410,Photographic equipment and supplies merchant wholesalers
423410,Photographic film and plates merchant wholesalers
423410,"Printmaking apparatus, photographic, merchant wholesalers"
423410,"Processing and finishing equipment, photographic, merchant wholesalers"
423410,"Projection equipment (e.g., motion picture, slide), photographic, merchant wholesalers"
423410,Television cameras merchant wholesalers
423410,Theater equipment (except seats) merchant wholesalers
423410,Video cameras (except household-type) merchant wholesalers
423420,Accounting machines merchant wholesalers
423420,Addressing machines merchant wholesalers
423420,Automatic teller machines (ATM) merchant wholesalers
423420,Bank equipment merchant wholesalers
423420,Blueprinting equipment merchant wholesalers
423420,Bookkeeping machines merchant wholesalers
423420,Business machines and equipment (except computers) merchant wholesalers
423420,Calculators and calculating machines merchant wholesalers
423420,Cash registers merchant wholesalers
423420,Check handling machines merchant wholesalers
423420,Coin sorting machines merchant wholesalers
423420,Copying machines merchant wholesalers
423420,Currency handling machines merchant wholesalers
423420,Dictating machines merchant wholesalers
423420,Forms handling machines merchant wholesalers
423420,Labeling machines merchant wholesalers
423420,Letter and envelope handling machines merchant wholesalers
423420,"Machines, office, merchant wholesalers"
423420,Mailing machines merchant wholesalers
423420,Microfilm equipment and supplies merchant wholesalers
423420,Office equipment merchant wholesalers
423420,Office machines merchant wholesalers
423420,Paper shredders merchant wholesalers
423420,Perforating machines merchant wholesalers
423420,Point of sale terminals merchant wholesalers
423420,Postage meters merchant wholesalers
423420,"Safes, security, merchant wholesalers"
423420,Security safes merchant wholesalers
423420,Stapling machines merchant wholesalers
423420,Tape dispensing machines merchant wholesalers
423420,Time recording machines merchant wholesalers
423420,Typewriters merchant wholesalers
423430,"Computer boards, loaded, merchant wholesalers"
423430,Computer data storage devices merchant wholesalers
423430,Computer peripheral equipment merchant wholesalers
423430,Computer printers merchant wholesalers
423430,"Computer software, packaged, merchant wholesalers"
423430,Computer terminals merchant wholesalers
423430,Computers merchant wholesalers
423430,Data keying equipment merchant wholesalers
423430,"Data processing machines, computer, merchant wholesalers"
423430,Digitizer and light pen tables merchant wholesalers
423430,"Disk drives, computer, merchant wholesalers"
423430,"Diskettes, blank computer, merchant wholesalers"
423430,Font cartridges merchant wholesalers
423430,Game software merchant wholesalers
423430,"Keyboards, computer, merchant wholesalers"
423430,Loaded computer boards merchant wholesalers
423430,Memory boards merchant wholesalers
423430,Microprocessors merchant wholesalers
423430,Monitor screen projection devices merchant wholesalers
423430,"Monitors, computer, merchant wholesalers"
423430,"Motherboards, loaded, merchant wholesalers"
423430,"Peripheral equipment, computer, merchant wholesalers"
423430,Plotters merchant wholesalers
423430,"Printers, computer, merchant wholesalers"
423430,"Scanners, computer, merchant wholesalers"
423430,"Software, computer, packaged, merchant wholesalers"
423430,"Sound boards, computer, merchant wholesalers"
423430,Video boards merchant wholesalers
423430,Voice recognition equipment merchant wholesalers
423440,Balances and scales (except laboratory) merchant wholesalers
423440,Bar equipment merchant wholesalers
423440,"Chinaware, commercial, merchant wholesalers"
423440,"Coffee makers, commercial, merchant wholesalers"
423440,Coin-operated merchandising machine merchant wholesalers
423440,Coin-operated phonographs and vending machines merchant wholesalers
423440,"Cooking equipment, commercial, merchant wholesalers"
423440,"Cups, commercial (except paper and disposable plastics), merchant wholesalers"
423440,"Dishes, commercial (except paper and disposable plastics), merchant wholesalers"
423440,"Dishwashing equipment, commercial-type, merchant wholesalers"
423440,Display cases (except refrigerated) merchant wholesalers
423440,Electrical signs merchant wholesalers
423440,"Fixtures, store (except refrigerated), merchant wholesalers"
423440,"Food service equipment (except refrigerated), commercial, merchant wholesalers"
423440,"Garbage disposal units, commercial-type, merchant wholesalers"
423440,Hotel equipment and supplies (except furniture) merchant wholesalers
423440,"Kitchen appliances, commercial (except refrigerated), merchant wholesalers"
423440,"Kitchen utensils, commercial, merchant wholesalers"
423440,Lockers (except refrigerated) merchant wholesalers
423440,Mannequins merchant wholesalers
423440,"Merchandising machines, coin-operated, merchant wholesalers"
423440,"Microwave ovens, commercial, merchant wholesalers"
423440,"Ovens, commercial-type, merchant wholesalers"
423440,"Pans, commercial, merchant wholesalers"
423440,Partitions merchant wholesalers
423440,"Phonographs, coin-operated, merchant wholesalers"
423440,Restaurant equipment (except furniture) merchant wholesalers
423440,"Shelving, commercial, merchant wholesalers"
423440,Showcases (except refrigerated) merchant wholesalers
423440,"Signs, electrical, merchant wholesalers"
423440,Soda fountain fixtures (except refrigerated) merchant wholesalers
423440,Store equipment (except furniture) merchant wholesalers
423440,Store fixtures (except refrigerated) merchant wholesalers
423440,Vending machines merchant wholesalers
423440,Window display equipment merchant wholesalers
423440,"Woodenware, commercial, merchant wholesalers"
423450,"Appliances, surgical, merchant wholesalers"
423450,Artificial limbs merchant wholesalers
423450,"Beds, hospital, merchant wholesalers"
423450,Crutches merchant wholesalers
423450,Dental chairs merchant wholesalers
423450,Dental equipment and supplies merchant wholesalers
423450,Dentists' professional supplies merchant wholesalers
423450,"Diagnostic equipment, medical, merchant wholesalers"
423450,"Dressings, medical, merchant wholesalers"
423450,Electromedical equipment merchant wholesalers
423450,"First-aid kits, industrial, merchant wholesalers"
423450,"Glassware, medical, merchant wholesalers"
423450,Hearing aids merchant wholesalers
423450,Home health care supplies merchant wholesalers
423450,Hospital beds merchant wholesalers
423450,Hospital equipment and supplies merchant wholesalers
423450,Hospital furniture merchant wholesalers
423450,Hospital gowns merchant wholesalers
423450,"Industrial safety devices (e.g., eye shields, face shields, first-aid kits) merchant wholesalers"
423450,"Instruments, dental and medical, merchant wholesalers"
423450,"Laboratory equipment, dental and medical, merchant wholesalers"
423450,Medical equipment merchant wholesalers
423450,Medical furniture merchant wholesalers
423450,Medical glassware merchant wholesalers
423450,Medical instruments merchant wholesalers
423450,Medical supplies (except household first-aid kits and non-surgical bandages) merchant wholesalers
423450,Orthopedic equipment and supplies merchant wholesalers
423450,Patient monitoring equipment merchant wholesalers
423450,Physicians' equipment and supplies merchant wholesalers
423450,Prosthetic appliances and supplies merchant wholesalers
423450,Surgical appliances merchant wholesalers
423450,Surgical dressings merchant wholesalers
423450,Surgical instruments and apparatus merchant wholesalers
423450,Surgical supplies merchant wholesalers
423450,Surgical towels merchant wholesalers
423450,"Tapes, medical and surgical, merchant wholesalers"
423450,"Teeth, dental, merchant wholesalers"
423450,Therapy equipment merchant wholesalers
423450,Thermometers merchant wholesalers
423450,"Towels, surgical, merchant wholesalers"
423450,"Ultrasound equipment, medical, merchant wholesalers"
423450,Wheelchairs merchant wholesalers
423450,"Whirlpool baths, hospital, merchant wholesalers"
423450,"X-ray machines and parts, medical and dental, merchant wholesalers"
423460,Binoculars merchant wholesalers
423460,Contact lenses merchant wholesalers
423460,Eyeglasses merchant wholesalers
423460,"Frames, ophthalmic, merchant wholesalers"
423460,"Glasses, optical, merchant wholesalers"
423460,"Lens blanks, ophthalmic, merchant wholesalers"
423460,"Lenses, optical, merchant wholesalers"
423460,Magnifying glasses merchant wholesalers
423460,Ophthalmic goods (except cameras) merchant wholesalers
423460,Optical goods (except cameras) merchant wholesalers
423460,Optometric equipment and supplies merchant wholesalers
423460,"Professional equipment and supplies, optical, merchant wholesalers"
423460,Sunglasses merchant wholesalers
423490,"Analytical instruments (e.g., chromatographic, photometers, spectrographs) merchant wholesalers"
423490,Architects' equipment and supplies merchant wholesalers
423490,"Balances and scales, laboratory (except dental, medical), merchant wholesalers"
423490,Barometers merchant wholesalers
423490,Blackboards merchant wholesalers
423490,Chemical and technical pottery products merchant wholesalers
423490,"Church supplies (except plated ware, silverware) merchant wholesalers"
423490,Drafting instruments merchant wholesalers
423490,Drafting tables merchant wholesalers
423490,Engineers' equipment and supplies merchant wholesalers
423490,"Instruments, professional and scientific, merchant wholesalers"
423490,"Laboratory equipment (except dental, medical, ophthalmic) merchant wholesalers"
423490,"Professional equipment and supplies (except dental, medical, ophthalmic) merchant wholesalers"
423490,"Professional furniture (except dental, metal, ophthalmic, and school) merchant wholesalers"
423490,Professional instruments merchant wholesalers
423490,Religious supplies merchant wholesalers
423490,"Scales, laboratory (except dental and medical), merchant wholesalers"
423490,"School equipment and supplies (except books, furniture) merchant wholesalers"
423490,Scientific instruments merchant wholesalers
423490,Scientific laboratory equipment merchant wholesalers
423490,Smartboards merchant wholesalers
423490,"Statuary, religious, merchant wholesalers"
423490,Surveying equipment and supplies merchant wholesalers
423490,"Teaching machines (except computers), electronic, merchant wholesalers"
423490,"Vestments, religious, merchant wholesalers"
423490,Veterinarians' equipment and supplies merchant wholesalers
423490,Wall maps merchant wholesalers
423510,Aluminum and aluminum alloy primary forms merchant wholesalers
423510,"Aluminum foil, plate, sheet, coil, and roll products merchant wholesalers"
423510,"Bars, metal (except precious), merchant wholesalers"
423510,"Bearing piles, metal, merchant wholesalers"
423510,"Billets, metal, merchant wholesalers"
423510,Black plate merchant wholesalers
423510,"Blooms, metal, merchant wholesalers"
423510,"Cable, wire (except insulated), merchant wholesalers"
423510,Carbon and alloy steel primary forms merchant wholesalers
423510,Cast iron pipe merchant wholesalers
423510,"Castings, metal, merchant wholesalers"
423510,Concrete reinforcing bars merchant wholesalers
423510,Copper and copper alloy primary forms merchant wholesalers
423510,Ferroalloys merchant wholesalers
423510,Ferrous metals merchant wholesalers
423510,"Forgings, metal, merchant wholesalers"
423510,Foundry products merchant wholesalers
423510,Galvanized iron and steel products merchant wholesalers
423510,Grinding balls merchant wholesalers
423510,Ingots (except precious) merchant wholesalers
423510,Lead primary forms merchant wholesalers
423510,Metal pipe merchant wholesalers
423510,"Metal products (e.g., bars, ingots, plates, rods, shapes, sheets) merchant wholesalers"
423510,Metals sales offices
423510,Metals service centers
423510,"Metals, ferrous and nonferrous, merchant wholesalers"
423510,Nails merchant wholesalers
423510,Nickel and nickel alloy primary forms merchant wholesalers
423510,Nonferrous metals (except precious) merchant wholesalers
423510,Noninsulated wire merchant wholesalers
423510,Pig iron merchant wholesalers
423510,"Pilings, metal, merchant wholesalers"
423510,"Pipe, metal, merchant wholesalers"
423510,"Poles, metal, merchant wholesalers"
423510,"Posts, metal, merchant wholesalers"
423510,"Rails and accessories, metal, merchant wholesalers"
423510,Reinforcement mesh and wire merchant wholesalers
423510,"Rods, metal (except precious), merchant wholesalers"
423510,"Ropes, wire (except insulated), merchant wholesalers"
423510,Semi-finished metal products merchant wholesalers
423510,"Sewer pipe, metal, merchant wholesalers"
423510,"Spikes, metal, merchant wholesalers"
423510,"Springs, steel, merchant wholesalers"
423510,Stainless steel merchant wholesalers
423510,Steel merchant wholesalers
423510,Steel wire cloth (screening) merchant wholesalers
423510,Steel wool merchant wholesalers
423510,"Storage tanks, metal, merchant wholesalers"
423510,"Strips, metal (except precious), merchant wholesalers"
423510,"Structural assemblies, metal, merchant wholesalers"
423510,"Tanks, storage metal, merchant wholesalers"
423510,Terneplate merchant wholesalers
423510,Tin and tin alloy primary forms merchant wholesalers
423510,Tin plate merchant wholesalers
423510,"Tubing, metal, merchant wholesalers"
423510,Wire (except insulated) merchant wholesalers
423510,Wire and cable (except electrical) merchant wholesalers
423510,Wire rope (except insulated) merchant wholesalers
423510,Wire screening merchant wholesalers
423510,Zinc and zinc alloy primary forms merchant wholesalers
423520,Bauxite merchant wholesalers
423520,Coal dust merchant wholesalers
423520,Coal merchant wholesalers
423520,Coke merchant wholesalers
423520,"Concentrates, metallic, merchant wholesalers"
423520,"Fuel, coal and coke, merchant wholesalers"
423520,Fuller's earth merchant wholesalers
423520,Magnesium ores merchant wholesalers
423520,Metal ores merchant wholesalers
423520,Metallic concentrates merchant wholesalers
423520,"Minerals (except construction materials, petroleum) merchant wholesalers"
423520,"Nonmetallic minerals (except precious and semiprecious stones and minerals used in construction, such as sand and gravel)"
423520,Nonmetallic ores merchant wholesalers
423520,Ore concentrates merchant wholesalers
423520,"Ores (e.g., gold, iron, lead, silver, zinc) merchant wholesalers"
423520,Precious metal ores merchant wholesalers
423610,"Alarm apparatus, electric, merchant wholesalers"
423610,Batteries (except automotive) merchant wholesalers
423610,"Boxes and fittings, electrical, merchant wholesalers"
423610,Busbars and trolley ducts merchant wholesalers
423610,Capacitors (except electronic) merchant wholesalers
423610,Circuit breakers merchant wholesalers
423610,Coaxial cable merchant wholesalers
423610,"Conduit, electric wire and cable, merchant wholesalers"
423610,"Conduits and raceways, electrical, merchant wholesalers"
423610,"Connectors, electrical, merchant wholesalers"
423610,"Construction materials, electrical, merchant wholesalers"
423610,Current-carrying wiring devices merchant wholesalers
423610,"Distribution equipment, electrical, merchant wholesalers"
423610,Electric light fixtures merchant wholesalers
423610,"Electric motors, wiring supplies, and lighting fixtures merchant wholesalers"
423610,Electric prime movers merchant wholesalers
423610,Electrical apparatus merchant wholesalers
423610,"Fastening devices, electrical, merchant wholesalers"
423610,"Fittings, electrical, merchant wholesalers"
423610,"Fixtures, electric lighting, merchant wholesalers"
423610,Flashlights merchant wholesalers
423610,"Fuses, electric, merchant wholesalers"
423610,"Generators, electrical (except motor vehicle), merchant wholesalers"
423610,"Hanging devices, electrical, merchant wholesalers"
423610,"Hardware, transmission pole and line, merchant wholesalers"
423610,"Industrial controls, electrical, merchant wholesalers"
423610,"Instruments, electric measuring, merchant wholesalers"
423610,Insulated wire or cable merchant wholesalers
423610,"Insulators, electrical, merchant wholesalers"
423610,Light bulbs merchant wholesalers
423610,"Lighting fixtures, electric, merchant wholesalers"
423610,Lightning arrestors merchant wholesalers
423610,"Lugs and connectors, electrical, merchant wholesalers"
423610,"Meters, electrical, merchant wholesalers"
423610,"Motor controls, electric, merchant wholesalers"
423610,"Motors, electric, merchant wholesalers"
423610,"Panelboards, electric power distribution, merchant wholesalers"
423610,Pole line hardware merchant wholesalers
423610,"Power transmission equipment, electrical, merchant wholesalers"
423610,"Receptacles, electrical, merchant wholesalers"
423610,"Regulators, voltage (except motor vehicle), merchant wholesalers"
423610,Relays merchant wholesalers
423610,Security systems merchant wholesalers
423610,Signal systems and devices merchant wholesalers
423610,Storage batteries (except automotive) merchant wholesalers
423610,"Switchboards, electrical distribution, merchant wholesalers"
423610,"Switches, electrical, merchant wholesalers"
423610,Transformers (except electronic) merchant wholesalers
423610,"Transmission equipment, electrical, merchant wholesalers"
423610,"Unit substations, electrical, merchant wholesalers"
423610,Voltage regulators (except motor vehicle) merchant wholesalers
423610,"Wire, insulated, merchant wholesalers"
423610,Wiring supplies merchant wholesalers
423620,"Air-conditioners, room, merchant wholesalers"
423620,"Appliances, household-type (except water heaters, heating stoves (i.e., noncooking)), gas and electric, merchant wholesalers"
423620,"Audio equipment, household-type, merchant wholesalers"
423620,Automotive radios merchant wholesalers
423620,"Blankets, electric, merchant wholesalers"
423620,Clothes dryers merchant wholesalers 
423620,"Coffee makers, household-type, merchant wholesalers"
423620,Compact disc players merchant wholesalers
423620,Consumer electronics merchant wholesalers
423620,"Cooking equipment, gas and electric, household-type, merchant wholesalers"
423620,"Curling irons, electric, merchant wholesalers"
423620,Digital video disc (DVD) players merchant wholesalers
423620,"Dishwashers, household-type, merchant wholesalers"
423620,"Dryers, clothes, merchant wholesalers"
423620,"Dryers, hair, merchant wholesalers"
423620,Electric blankets merchant wholesalers
423620,"Fans, household-type, merchant wholesalers"
423620,"Freezers, household-type, merchant wholesalers"
423620,"Garbage disposal units, household-type, merchant wholesalers"
423620,"Hair dryers, personal, merchant wholesalers"
423620,"Heaters, portable electric, merchant wholesalers"
423620,"Household-type appliances (except water heaters, heating stoves (i.e., noncooking)), gas and electric, merchant wholesalers"
423620,"Household-type laundry equipment (e.g., dryers, washers) merchant wholesalers"
423620,"Housewares, gas and electric, merchant wholesalers"
423620,"Humidifiers and dehumidifiers, portable, merchant wholesalers"
423620,"Insect control devices, electric, merchant wholesalers"
423620,"Irons, household-type, electric, merchant wholesalers"
423620,"Kitchen appliances, household-type, gas and electric, merchant wholesalers"
423620,"Laundry machinery and equipment, household-type (e.g., dryers, washers), merchant wholesalers"
423620,"Microwave ovens, household-type, merchant wholesalers"
423620,"Movie apparatus, home, merchant wholesalers"
